"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","player_name","minute"
"2590","Golden State Warriors","1/16/17",2016,3,2,48,"shot_no","Jump Shot","2PT Field Goal",16,"Cleveland Cavaliers",96,136,"Stephen Curry",43
"2591","Golden State Warriors","1/16/17",2016,1,8,30,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-201,154,"Stephen Curry",7
"2592","Golden State Warriors","1/16/17",2016,3,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",195,165,"Stephen Curry",44
"2593","Golden State Warriors","1/16/17",2016,3,0,10,"shot_no","Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",22,26,"Stephen Curry",45
"2594","Golden State Warriors","12/17/16",2016,1,4,8,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-220,139,"Stephen Curry",11
"2595","Golden State Warriors","12/17/16",2016,1,7,37,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",223,87,"Stephen Curry",8
"2596","Golden State Warriors","11/19/16",2016,2,6,2,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-148,210,"Stephen Curry",24
"2597","Golden State Warriors","11/19/16",2016,1,6,30,"shot_no","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-197,178,"Stephen Curry",9
"2598","Golden State Warriors","11/19/16",2016,4,5,14,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-30,269,"Stephen Curry",55
"2599","Golden State Warriors","11/19/16",2016,3,2,16,"shot_no","Jump Shot","2PT Field Goal",9,"Milwaukee Bucks",45,82,"Stephen Curry",43
"2600","Golden State Warriors","11/19/16",2016,4,1,14,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-9,272,"Stephen Curry",59
"2601","Golden State Warriors","11/19/16",2016,4,6,3,"shot_no","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-202,178,"Stephen Curry",54
"2602","Golden State Warriors","11/19/16",2016,3,3,13,"shot_yes","Jump Shot","2PT Field Goal",21,"Milwaukee Bucks",-212,-11,"Stephen Curry",42
"2603","Golden State Warriors","11/19/16",2016,2,1,33,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",230,41,"Stephen Curry",29
"2604","Golden State Warriors","11/19/16",2016,1,11,21,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",79,244,"Stephen Curry",4
"2605","Golden State Warriors","11/19/16",2016,3,9,25,"shot_no","Jump Shot","3PT Field Goal",28,"Milwaukee Bucks",14,288,"Stephen Curry",36
"2606","Golden State Warriors","12/17/16",2016,2,5,9,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-6,247,"Stephen Curry",25
"2607","Golden State Warriors","1/16/17",2016,3,9,32,"shot_no","Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",130,139,"Stephen Curry",36
"2608","Golden State Warriors","1/16/17",2016,3,8,10,"shot_no","Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",17,26,"Stephen Curry",37
"2609","Golden State Warriors","1/16/17",2016,1,10,56,"shot_no","Jump Shot","3PT Field Goal",30,"Cleveland Cavaliers",-19,301,"Stephen Curry",5
"2610","Golden State Warriors","1/16/17",2016,3,6,23,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11,"Stephen Curry",39
"2611","Golden State Warriors","1/16/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-150,210,"Stephen Curry",45
"2612","Golden State Warriors","4/4/17",2016,1,9,55,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",119,232,"Stephen Curry",6
"2613","Golden State Warriors","1/6/17",2016,4,5,14,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",166,214,"Stephen Curry",55
"2614","Golden State Warriors","1/6/17",2016,1,2,4,"shot_no","Jump Shot","2PT Field Goal",13,"Memphis Grizzlies",73,116,"Stephen Curry",13
"2615","Golden State Warriors","1/6/17",2016,3,4,28,"shot_no","Jump Shot","3PT Field Goal",28,"Memphis Grizzlies",166,234,"Stephen Curry",41
"2616","Golden State Warriors","1/6/17",2016,1,10,11,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",91,234,"Stephen Curry",5
"2617","Golden State Warriors","1/6/17",2016,3,11,0,"shot_no","Jump Shot","2PT Field Goal",16,"Memphis Grizzlies",-38,164,"Stephen Curry",34
"2618","Golden State Warriors","1/25/17",2016,1,1,57,"shot_no","Jump Shot","2PT Field Goal",14,"Charlotte Hornets",127,75,"Stephen Curry",14
"2619","Golden State Warriors","1/25/17",2016,3,1,7,"shot_no","Jump Shot","3PT Field Goal",31,"Charlotte Hornets",125,287,"Stephen Curry",44
"2620","Golden State Warriors","1/25/17",2016,3,11,34,"shot_no","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",74,144,"Stephen Curry",34
"2621","Golden State Warriors","1/25/17",2016,4,0,25,"shot_no","Jump Shot","3PT Field Goal",33,"Charlotte Hornets",181,277,"Stephen Curry",60
"2622","Golden State Warriors","1/25/17",2016,1,1,4,"shot_no","Jump Shot","3PT Field Goal",31,"Charlotte Hornets",-70,303,"Stephen Curry",14
"2623","Golden State Warriors","1/25/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",67,"Charlotte Hornets",-102,665,"Stephen Curry",45
"2624","Golden State Warriors","1/25/17",2016,1,1,32,"shot_yes","Jump Shot","3PT Field Goal",30,"Charlotte Hornets",145,272,"Stephen Curry",14
"2625","Golden State Warriors","1/25/17",2016,3,6,10,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",78,237,"Stephen Curry",39
"2626","Golden State Warriors","3/14/17",2016,3,10,46,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",2,249,"Stephen Curry",35
"2627","Golden State Warriors","3/14/17",2016,3,6,28,"shot_no","Jump Shot","2PT Field Goal",2,"Philadelphia 76ers",-10,24,"Stephen Curry",39
"2628","Golden State Warriors","3/14/17",2016,4,10,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",73,254,"Stephen Curry",50
"2629","Golden State Warriors","3/14/17",2016,2,4,2,"shot_no","Jump Shot","2PT Field Goal",21,"Philadelphia 76ers",140,169,"Stephen Curry",26
"2630","Golden State Warriors","3/14/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",230,31,"Stephen Curry",45
"2631","Golden State Warriors","3/14/17",2016,1,11,49,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",37,249,"Stephen Curry",4
"2632","Golden State Warriors","3/14/17",2016,4,6,17,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",176,190,"Stephen Curry",54
"2633","Golden State Warriors","3/14/17",2016,4,3,42,"shot_yes","Jump Shot","3PT Field Goal",22,"Philadelphia 76ers",-227,11,"Stephen Curry",57
"2634","Golden State Warriors","3/14/17",2016,2,3,15,"shot_no","Jump Shot","3PT Field Goal",32,"Philadelphia 76ers",-179,267,"Stephen Curry",27
"2635","Golden State Warriors","3/14/17",2016,2,1,38,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-11,257,"Stephen Curry",29
"2636","Golden State Warriors","3/14/17",2016,3,8,17,"shot_no","Jump Shot","2PT Field Goal",5,"Philadelphia 76ers",-11,51,"Stephen Curry",37
"2637","Golden State Warriors","3/14/17",2016,1,7,51,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",46,264,"Stephen Curry",8
"2638","Golden State Warriors","4/4/17",2016,3,1,39,"shot_no","Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",-225,16,"Stephen Curry",44
"2639","Golden State Warriors","4/4/17",2016,3,4,29,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-147,214,"Stephen Curry",41
"2640","Golden State Warriors","4/4/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-178,228,"Stephen Curry",15
"2641","Golden State Warriors","4/4/17",2016,2,2,59,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-205,169,"Stephen Curry",28
"2642","Golden State Warriors","4/4/17",2016,1,8,25,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-232,61,"Stephen Curry",7
"2643","Golden State Warriors","4/4/17",2016,3,4,52,"shot_yes","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-2,262,"Stephen Curry",41
"2644","Golden State Warriors","4/4/17",2016,3,1,12,"shot_no","Jump Shot","2PT Field Goal",7,"Minnesota Timberwolves",-20,75,"Stephen Curry",44
"2645","Golden State Warriors","3/28/17",2016,1,10,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",233,100,"Stephen Curry",5
"2646","Golden State Warriors","11/13/16",2016,3,11,28,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-192,170,"Stephen Curry",34
"2647","Golden State Warriors","11/13/16",2016,3,2,53,"shot_yes","Jump Shot","3PT Field Goal",24,"Phoenix Suns",28,247,"Stephen Curry",43
"2648","Golden State Warriors","11/13/16",2016,3,10,42,"shot_no","Jump Shot","2PT Field Goal",15,"Phoenix Suns",53,146,"Stephen Curry",35
"2649","Golden State Warriors","11/13/16",2016,2,1,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-94,249,"Stephen Curry",29
"2650","Golden State Warriors","2/13/17",2016,3,11,37,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",-233,-24,"Stephen Curry",34
"2651","Golden State Warriors","12/11/16",2016,3,5,58,"shot_yes","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",0,252,"Stephen Curry",40
"2652","Golden State Warriors","10/25/16",2016,3,4,6,"shot_no","Jump Shot","3PT Field Goal",22,"San Antonio Spurs",225,36,"Stephen Curry",41
"2653","Golden State Warriors","12/11/16",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",140,213,"Stephen Curry",45
"2654","Golden State Warriors","12/11/16",2016,1,7,51,"shot_no","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-166,183,"Stephen Curry",8
"2655","Golden State Warriors","12/11/16",2016,3,4,51,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",138,213,"Stephen Curry",41
"2656","Golden State Warriors","12/11/16",2016,1,3,24,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",99,169,"Stephen Curry",12
"2657","Golden State Warriors","12/11/16",2016,3,6,30,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-127,214,"Stephen Curry",39
"2658","Golden State Warriors","10/25/16",2016,1,2,1,"shot_no","Jump Shot","2PT Field Goal",21,"San Antonio Spurs",163,141,"Stephen Curry",13
"2659","Golden State Warriors","10/25/16",2016,3,0,50,"shot_yes","Jump Shot","2PT Field Goal",22,"San Antonio Spurs",-214,56,"Stephen Curry",45
"2660","Golden State Warriors","10/25/16",2016,1,9,2,"shot_no","Jump Shot","3PT Field Goal",28,"San Antonio Spurs",130,257,"Stephen Curry",6
"2661","Golden State Warriors","10/25/16",2016,3,8,36,"shot_no","Jump Shot","3PT Field Goal",31,"San Antonio Spurs",-169,262,"Stephen Curry",37
"2662","Golden State Warriors","10/25/16",2016,2,6,47,"shot_yes","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-9,267,"Stephen Curry",24
"2663","Golden State Warriors","10/25/16",2016,2,2,55,"shot_no","Jump Shot","3PT Field Goal",28,"San Antonio Spurs",130,252,"Stephen Curry",28
"2664","Golden State Warriors","10/25/16",2016,3,5,8,"shot_no","Jump Shot","3PT Field Goal",29,"San Antonio Spurs",-73,288,"Stephen Curry",40
"2665","Golden State Warriors","10/25/16",2016,1,2,23,"shot_no","Jump Shot","3PT Field Goal",27,"San Antonio Spurs",159,229,"Stephen Curry",13
"2666","Golden State Warriors","11/21/16",2016,2,4,5,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",179,178,"Stephen Curry",26
"2667","Golden State Warriors","11/21/16",2016,1,9,4,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-115,232,"Stephen Curry",6
"2668","Golden State Warriors","12/5/16",2016,2,4,13,"shot_no","Jump Shot","3PT Field Goal",24,"Indiana Pacers",232,65,"Stephen Curry",26
"2669","Golden State Warriors","12/5/16",2016,1,0,25,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",76,247,"Stephen Curry",15
"2670","Golden State Warriors","12/5/16",2016,1,0,1,"shot_no","Jump Shot","3PT Field Goal",55,"Indiana Pacers",-191,516,"Stephen Curry",15
"2671","Golden State Warriors","12/5/16",2016,3,8,57,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",81,257,"Stephen Curry",37
"2672","Golden State Warriors","11/1/16",2016,2,2,43,"shot_no","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",82,264,"Stephen Curry",28
"2673","Golden State Warriors","12/1/16",2016,3,8,1,"shot_no","Jump Shot","3PT Field Goal",28,"Houston Rockets",151,247,"Stephen Curry",37
"2674","Golden State Warriors","3/5/17",2016,3,10,56,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",163,208,"Stephen Curry",35
"2675","Golden State Warriors","3/5/17",2016,3,10,24,"shot_no","Jump Shot","2PT Field Goal",3,"New York Knicks",28,11,"Stephen Curry",35
"2676","Golden State Warriors","11/1/16",2016,1,8,37,"shot_no","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",-99,252,"Stephen Curry",7
"2677","Golden State Warriors","3/5/17",2016,1,0,38,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",232,-36,"Stephen Curry",15
"2678","Golden State Warriors","11/1/16",2016,1,9,51,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-230,3,"Stephen Curry",6
"2679","Golden State Warriors","11/1/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",40,"Portland Trail Blazers",6,404,"Stephen Curry",30
"2680","Golden State Warriors","11/1/16",2016,3,0,13,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",104,229,"Stephen Curry",45
"2681","Golden State Warriors","11/1/16",2016,3,8,50,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",81,232,"Stephen Curry",37
"2682","Golden State Warriors","3/5/17",2016,2,4,17,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",240,-19,"Stephen Curry",26
"2683","Golden State Warriors","2/25/17",2016,1,9,15,"shot_yes","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",94,232,"Stephen Curry",6
"2684","Golden State Warriors","2/25/17",2016,1,6,36,"shot_yes","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-125,219,"Stephen Curry",9
"2685","Golden State Warriors","2/25/17",2016,1,5,55,"shot_no","Jump Shot","2PT Field Goal",3,"Brooklyn Nets",4,31,"Stephen Curry",10
"2686","Golden State Warriors","2/25/17",2016,1,3,8,"shot_no","Jump Shot","2PT Field Goal",7,"Brooklyn Nets",-14,75,"Stephen Curry",12
"2687","Golden State Warriors","2/25/17",2016,3,4,48,"shot_no","Jump Shot","2PT Field Goal",20,"Brooklyn Nets",2,203,"Stephen Curry",41
"2688","Golden State Warriors","2/25/17",2016,3,3,2,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",50,242,"Stephen Curry",42
"2689","Golden State Warriors","2/25/17",2016,2,5,36,"shot_no","Jump Shot","2PT Field Goal",3,"Brooklyn Nets",-6,36,"Stephen Curry",25
"2690","Golden State Warriors","2/25/17",2016,2,0,0,"shot_yes","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-160,203,"Stephen Curry",30
"2691","Golden State Warriors","2/25/17",2016,4,3,47,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",137,219,"Stephen Curry",57
"2692","Golden State Warriors","2/25/17",2016,1,2,53,"shot_no","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",146,223,"Stephen Curry",13
"2693","Golden State Warriors","2/25/17",2016,1,1,41,"shot_yes","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-71,170,"Stephen Curry",14
"2694","Golden State Warriors","3/5/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",61,"New York Knicks",-155,594,"Stephen Curry",30
"2695","Golden State Warriors","12/30/16",2016,1,9,50,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",225,65,"Stephen Curry",6
"2696","Golden State Warriors","12/30/16",2016,1,7,58,"shot_no","Jump Shot","3PT Field Goal",29,"Dallas Mavericks",-181,237,"Stephen Curry",8
"2697","Golden State Warriors","12/30/16",2016,1,4,2,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",151,218,"Stephen Curry",11
"2698","Golden State Warriors","12/30/16",2016,3,1,47,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",69,248,"Stephen Curry",44
"2699","Golden State Warriors","12/30/16",2016,1,0,43,"shot_yes","Jump Shot","2PT Field Goal",21,"Dallas Mavericks",-214,33,"Stephen Curry",15
"2700","Golden State Warriors","3/5/17",2016,1,6,27,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-240,-36,"Stephen Curry",9
"2701","Golden State Warriors","12/1/16",2016,3,1,47,"shot_no","Jump Shot","3PT Field Goal",23,"Houston Rockets",232,57,"Stephen Curry",44
"2702","Golden State Warriors","12/1/16",2016,3,6,15,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-115,228,"Stephen Curry",39
"2703","Golden State Warriors","12/1/16",2016,1,7,12,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-66,249,"Stephen Curry",8
"2704","Golden State Warriors","12/1/16",2016,4,2,46,"shot_no","Jump Shot","3PT Field Goal",23,"Houston Rockets",230,16,"Stephen Curry",58
"2705","Golden State Warriors","12/1/16",2016,4,1,10,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",89,252,"Stephen Curry",59
"2706","Golden State Warriors","12/1/16",2016,3,10,29,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",-9,121,"Stephen Curry",35
"2707","Golden State Warriors","12/1/16",2016,3,4,4,"shot_yes","Jump Shot","3PT Field Goal",27,"Houston Rockets",-84,262,"Stephen Curry",41
"2708","Golden State Warriors","2/13/17",2016,2,5,42,"shot_no","Jump Shot","2PT Field Goal",8,"Denver Nuggets",51,70,"Stephen Curry",25
"2709","Golden State Warriors","2/13/17",2016,1,7,54,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",204,144,"Stephen Curry",8
"2710","Golden State Warriors","2/13/17",2016,2,2,9,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-191,164,"Stephen Curry",28
"2711","Golden State Warriors","2/13/17",2016,1,0,5,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",225,87,"Stephen Curry",15
"2712","Golden State Warriors","2/13/17",2016,1,10,48,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",204,139,"Stephen Curry",5
"2713","Golden State Warriors","2/13/17",2016,3,8,25,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-6,242,"Stephen Curry",37
"2714","Golden State Warriors","2/13/17",2016,2,1,43,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-179,193,"Stephen Curry",29
"2715","Golden State Warriors","2/13/17",2016,3,9,44,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-114,219,"Stephen Curry",36
"2716","Golden State Warriors","2/13/17",2016,2,0,1,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-168,190,"Stephen Curry",30
"2717","Golden State Warriors","2/1/17",2016,1,10,22,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-204,154,"Stephen Curry",5
"2718","Golden State Warriors","2/1/17",2016,1,11,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-196,183,"Stephen Curry",4
"2719","Golden State Warriors","2/1/17",2016,1,1,4,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",112,237,"Stephen Curry",14
"2720","Golden State Warriors","2/1/17",2016,1,6,47,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-210,151,"Stephen Curry",9
"2721","Golden State Warriors","2/1/17",2016,1,3,25,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",127,244,"Stephen Curry",12
"2722","Golden State Warriors","2/1/17",2016,3,8,36,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",138,228,"Stephen Curry",37
"2723","Golden State Warriors","2/1/17",2016,3,4,58,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",204,144,"Stephen Curry",41
"2724","Golden State Warriors","2/1/17",2016,3,9,8,"shot_no","Jump Shot","2PT Field Goal",20,"Charlotte Hornets",-204,-5,"Stephen Curry",36
"2725","Golden State Warriors","2/1/17",2016,1,1,27,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-196,169,"Stephen Curry",14
"2726","Golden State Warriors","3/5/17",2016,1,5,23,"shot_yes","Jump Shot","2PT Field Goal",15,"New York Knicks",-127,90,"Stephen Curry",10
"2727","Golden State Warriors","12/13/16",2016,4,0,47,"shot_no","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-178,105,"Stephen Curry",60
"2728","Golden State Warriors","12/13/16",2016,3,6,19,"shot_yes","Jump Shot","2PT Field Goal",22,"New Orleans Pelicans",146,169,"Stephen Curry",39
"2729","Golden State Warriors","1/18/17",2016,1,3,48,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-138,232,"Stephen Curry",12
"2730","Golden State Warriors","1/18/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",52,"Oklahoma City Thunder",-19,522,"Stephen Curry",30
